id,project_is_approved
p159373,0.872
p005406,0.784
p166250,0.95
p243902,0.878
p117549,0.918
p213799,0.9
p109594,0.772
p074279,0.756
p016500,0.75
p166890,0.806
p160263,0.884
p017167,0.904
p203826,0.882
p222449,0.938
p000279,0.866
p213336,0.942
p144461,0.928
p111284,0.956
p247720,0.848
p201180,0.8
p031216,0.702
p210611,0.742
p141099,0.856
p024250,0.974
p119504,0.864
p223046,0.618
p229332,0.868
p139843,0.74
p130374,0.824
p088400,0.772
p230056,0.846
p166195,0.874
p240236,0.93
p192613,0.92
p163488,0.896
p064427,0.958
p158868,0.912
p070653,0.9
p147734,0.65
p233642,0.942
p092741,0.86
p109885,0.914
p010232,0.714
p087830,0.88
p149848,0.766
p010849,0.808
p011044,0.668
p161642,0.944
p101885,0.972
p002371,0.774
p147663,0.808
p200670,0.704
p172286,0.792
p081248,0.954
p210480,0.792
p140568,0.936
p189472,0.798
p144339,0.918
p101141,0.872
p062997,0.826
p087096,0.78
p210713,0.736
p198721,0.768
p034099,0.768
p158880,0.846
p031681,0.792
p117884,0.826
p157514,0.836
p240618,0.71
p257712,0.866
p231436,0.662
p138226,0.642
p168357,0.952
p230123,0.864
p065147,0.878
p251389,0.934
p107572,0.816
p201063,0.84
p030053,0.884
p236619,0.804
p182596,0.842
p038812,0.962
p257191,0.692
p124891,0.89
p074559,0.962
p195002,0.774
p195449,0.72
p182465,0.92
p052066,0.864
p012151,0.91
p204460,0.846
p188906,0.794
p037544,0.658
p200010,0.882
p152718,0.942
p161359,0.954
p148557,0.874
p224391,0.734
p252662,0.604
p079845,0.92
p049375,0.836
p253720,0.88
p017480,0.88
p201840,0.932
p069749,0.934
p091620,0.726
p239945,0.918
p090272,0.908
p091280,0.91
p085995,0.72
p191060,0.918
p157548,0.884
p020550,0.96
p049099,0.808
p131265,0.784
p121372,0.786
p197497,0.872
p019483,0.714
p092024,0.618
p085584,0.828
p230321,0.848
p194095,0.932
p173939,0.782
p126876,0.866
p217936,0.666
p113738,0.852
p076015,0.884
p040923,0.788
p248318,0.904
p257948,0.69
p143745,0.648
p248247,0.938
p189348,0.836
p223244,0.738
p137692,0.906
p038982,0.728
p071805,0.776
p034116,0.658
p232224,0.902
p208683,0.88
p017534,0.922
p179974,0.78
p049480,0.962
p226606,0.674
p130692,0.738
p248116,0.742
p208956,0.622
p095246,0.816
p004735,0.804
p191153,0.908
p026368,0.756
p142939,0.878
p044276,0.854
p252152,0.76
p061182,0.952
p202828,0.932
p222456,0.846
p073230,0.914
p110810,0.846
p078506,0.558
p064686,0.932
p047077,0.64
p022152,0.832
p012217,0.854
p003001,0.848
p026223,0.914
p043014,0.964
p202717,0.802
p010164,0.868
p177005,0.92
p188522,0.86
p218289,0.874
p228715,0.926
p245326,0.9
p066982,0.86
p228257,0.9
p248468,0.78
p220638,0.926
p069737,0.92
p084831,0.878
p237074,0.82
p149250,0.772
p013367,0.638
p255093,0.748
p027363,0.716
p183133,0.894
p053565,0.886
p157359,0.902
p163946,0.758
p204806,0.774
p167162,0.88
p059401,0.824
p075253,0.816
p152959,0.898
p171321,0.886
p137342,0.774
p238584,0.738
p243119,0.862
p037460,0.702
p106863,0.888
p131287,0.642
p121155,0.76
p202241,0.726
p136726,0.914
p122896,0.94
p012606,0.806
p021489,0.826
p082131,0.956
p205391,0.82
p067406,0.738
p207334,0.572
p226748,0.922
p140200,0.802
p036032,0.858
p039030,0.568
p006740,0.904
p156683,0.902
p112884,0.78
p039461,0.786
p056866,0.728
p226857,0.846
p070987,0.562
p038558,0.898
p132211,0.75
p246866,0.816
p107047,0.97
p135412,0.712
p141830,0.822
p058985,0.844
p222205,0.938
p019898,0.716
p100319,0.946
p021539,0.874
p198170,0.916
p150170,0.724
p044144,0.752
p236745,0.902
p164658,0.89
p062870,0.916
p154109,0.918
p049399,0.746
p007314,0.894
p102483,0.916
p034715,0.766
p131703,0.904
p205756,0.828
p195607,0.648
p204634,0.858
p191850,0.79
p072171,0.744
p028280,0.762
p186001,0.878
p189545,0.824
p135877,0.77
p015815,0.966
p102723,0.956
p040832,0.646
p161286,0.83
p123546,0.948
p132279,0.918
p236420,0.89
p177321,0.894
p110334,0.746
p003839,0.926
p219350,0.67
p187915,0.952
p021830,0.954
p056217,0.81
p175168,0.924
p169965,0.874
p181878,0.688
p035582,0.922
p232502,0.884
p133677,0.95
p198697,0.97
p198369,0.906
p131270,0.914
p109598,0.934
p103871,0.8
p101938,0.656
p225134,0.926
p016821,0.796
p232610,0.886
p091200,0.942
p027220,0.922
p160798,0.616
p221415,0.89
p140618,0.932
p144149,0.888
p259832,0.818
p122562,0.928
p075200,0.872
p039972,0.942
p195486,0.936
p128040,0.944
p146573,0.838
p072071,0.936
p063554,0.768
p165043,0.814
p014921,0.858
p183604,0.782
p232539,0.798
p091362,0.688
p054658,0.898
p192588,0.714
p215932,0.878
p140598,0.75
p218080,0.902
p129786,0.876
p174345,0.722
p206135,0.94
p030029,0.92
p153642,0.752
p220676,0.876
p214569,0.93
p011600,0.85
p177526,0.744
p236158,0.978
p154124,0.606
p051511,0.666
p169880,0.676
p209774,0.822
p250616,0.802
p010432,0.708
p132884,0.73
p115648,0.718
p002115,0.77
p097118,0.858
p036481,0.654
p144314,0.82
p206505,0.846
p098994,0.716
p004307,0.914
p209392,0.86
p165075,0.772
p205365,0.69
p165622,0.81
p030774,0.884
p077155,0.742
p171531,0.98
p216079,0.662
p138356,0.832
p079616,0.894
p048831,0.928
p061507,0.742
p200605,0.88
p233280,0.802
p034600,0.744
p210811,0.642
p159788,0.824
p079567,0.924
p255119,0.876
p152599,0.82
p221349,0.932
p218753,0.638
p229323,0.838
p254966,0.778
p132365,0.928
p164983,0.722
p194092,0.85
p033950,0.918
p163298,0.938
p114655,0.87
p254043,0.838
p188090,0.89
p131700,0.812
p145609,0.848
p220234,0.972
p014691,0.88
p187039,0.93
p044705,0.848
p129232,0.938
p182282,0.81
p019813,0.73
p240952,0.892
p066021,0.758
p012314,0.822
p039376,0.58
p242010,0.508
p034587,0.538
p130971,0.924
p248767,0.952
p021440,0.826
p141159,0.862
p040375,0.728
p057596,0.83
p182839,0.85
p173497,0.868
p240911,0.922
p232492,0.744
p224251,0.918
p250576,0.852
p011033,0.762
p191179,0.832
p150081,0.932
p169952,0.95
p214620,0.77
p214342,0.842
p171705,0.844
p003884,0.828
p067144,0.632
p009151,0.93
p246846,0.87
p027995,0.85
p140581,0.814
p067176,0.824
p096753,0.862
p169248,0.816
p022086,0.886
p058749,0.634
p079819,0.662
p024292,0.882
p093303,0.872
p177204,0.778
p121494,0.97
p052287,0.756
p108558,0.886
p235935,0.948
p255257,0.974
p079181,0.796
p209391,0.868
p142281,0.926
p160696,0.672
p041833,0.85
p177810,0.7
p147396,0.874
p053825,0.884
p185552,0.852
p126280,0.614
p159230,0.718
p070485,0.714
p006693,0.898
p026045,0.924
p081746,0.936
p232757,0.67
p207433,0.964
p150061,0.918
p006280,0.876
p215150,0.736
p228757,0.952
p199226,0.756
p231102,0.578
p192641,0.816
p151867,0.784
p040517,0.72
p248449,0.914
p132344,0.734
p258525,0.886
p244087,0.83
p209695,0.854
p048318,0.906
p091842,0.826
p235011,0.896
p023889,0.698
p170691,0.762
p170444,0.876
p056849,0.908
p034257,0.92
p229005,0.716
p085926,0.846
p184171,0.826
p044888,0.554
p086963,0.962
p134283,0.934
p071134,0.912
p025272,0.794
p141757,0.748
p069657,0.914
p256402,0.912
p156405,0.966
p194384,0.928
p094143,0.92
p030323,0.812
p180659,0.938
p005526,0.698
p115871,0.822
p220684,0.946
p247620,0.682
p136881,0.91
p160902,0.82
p017197,0.852
p124754,0.836
p022204,0.864
p030778,0.9
p143357,0.82
p217258,0.832
p004737,0.928
p059784,0.98
p151862,0.67
p043730,0.626
p244144,0.874
p249112,0.918
p214682,0.79
p120652,0.862
p087786,0.816
p165856,0.846
p235402,0.736
p068652,0.87
p013576,0.854
p205711,0.9
p227743,0.858
p176108,0.83
p230299,0.918
p103178,0.944
p184739,0.874
p163627,0.802
p176381,0.866
p175418,0.704
p074811,0.782
p072241,0.948
p099683,0.826
p249123,0.838
p120395,0.896
p096397,0.866
p160748,0.852
p126877,0.82
p221281,0.736
p141917,0.904
p158874,0.94
p123815,0.892
p136800,0.874
p227424,0.898
p250158,0.848
p034341,0.912
p186114,0.862
p054475,0.936
p055873,0.602
p150636,0.722
p210206,0.732
p024566,0.876
p180830,0.81
p023157,0.888
p201699,0.918
p071778,0.95
p255756,0.91
p102643,0.926
p159820,0.738
p082466,0.602
p065893,0.94
p158245,0.938
p110463,0.948
p245295,0.852
p118730,0.918
p199458,0.968
p259638,0.924
p087212,0.926
p236921,0.89
p059347,0.862
p110990,0.866
p024883,0.74
p027592,0.722
p055136,0.93
p064421,0.806
p214449,0.754
p243191,0.926
p009007,0.784
p209355,0.824
p079927,0.97
p134510,0.968
p005954,0.658
p080704,0.75
p093621,0.762
p071430,0.904
p032347,0.85
p216006,0.84
p257552,0.78
p223069,0.706
p106489,0.776
p246665,0.744
p189175,0.57
p063129,0.738
p034019,0.794
p187040,0.83
p096914,0.892
p091818,0.79
p039962,0.694
p056693,0.816
p059145,0.89
p216173,0.762
p108134,0.864
p229966,0.68
p246197,0.846
p244060,0.658
p014627,0.798
p252115,0.798
p003631,0.884
p209165,0.79
p119580,0.858
p176622,0.836
p152159,0.764
p155689,0.912
p143395,0.918
p093851,0.94
p209137,0.88
p023250,0.81
p135853,0.776
p011986,0.744
p065668,0.674
p083997,0.884
p025267,0.894
p059234,0.86
p209279,0.786
p251592,0.918
p234655,0.692
p009971,0.862
p038790,0.96
p026565,0.7
p022265,0.92
p201350,0.97
p062721,0.758
p165547,0.576
p190735,0.946
p002183,0.83
p193224,0.844
p116668,0.696
p014931,0.876
p248969,0.86
p184211,0.894
p047554,0.606
p199552,0.812
p169593,0.954
p059770,0.888
p073699,0.716
p013045,0.926
p177326,0.962
p241920,0.864
p224924,0.866
p047848,0.886
p111574,0.888
p146502,0.872
p057830,0.772
p159702,0.892
p212261,0.74
p082858,0.912
p101184,0.934
p123547,0.97
p221708,0.75
p237062,0.86
p113404,0.878
p193526,0.876
p035070,0.894
p122100,0.954
p019537,0.834
p033557,0.892
p193641,0.886
p057492,0.838
p187446,0.84
p027227,0.622
p131648,0.86
p084196,0.89
p048588,0.636
p128392,0.868
p106437,0.95
p090824,0.874
p109628,0.724
p091857,0.842
p011275,0.822
p214399,0.732
p201499,0.656
p014620,0.958
p156010,0.804
p191510,0.842
p036112,0.786
p118196,0.918
p006955,0.77
p078743,0.756
p086462,0.842
p164835,0.972
p161411,0.84
p175283,0.808
p099862,0.67
p059699,0.938
p039867,0.8
p164671,0.846
p026124,0.734
p208396,0.732
p095296,0.632
p173027,0.838
p110290,0.894
p158485,0.938
p057897,0.858
p209290,0.466
p151318,0.72
p122879,0.836
p082106,0.84
p056142,0.928
p238742,0.804
p164308,0.94
p022989,0.818
p250689,0.964
p098052,0.824
p226395,0.958
p021411,0.788
p032783,0.732
p088216,0.782
p059151,0.858
p109337,0.85
p069833,0.704
p045347,0.738
p229601,0.61
p064127,0.628
p189016,0.878
p161207,0.772
p015156,0.782
p133357,0.926
p184181,0.67
p137894,0.886
p116500,0.86
p207717,0.692
p060602,0.826
p199904,0.838
p010889,0.868
p009428,0.862
p113643,0.806
p250562,0.83
p083832,0.758
p145493,0.938
p074472,0.948
p020693,0.782
p045846,0.948
p243461,0.814
p100968,0.832
p118286,0.926
p230517,0.802
p137869,0.896
p154252,0.798
p067175,0.89
p177538,0.886
p085450,0.892
p059056,0.938
p164374,0.87
p164568,0.528
p234594,0.784
p116746,0.816
p244992,0.948
p146934,0.786
p203181,0.69
p130584,0.764
p021948,0.858
p246441,0.658
p011119,0.904
p241594,0.874
p012783,0.94
p235792,0.778
p080519,0.854
p159822,0.77
p144182,0.93
p098151,0.668
p030758,0.75
p235209,0.95
p007433,0.852
p038786,0.8
p228038,0.644
p168470,0.678
p017136,0.956
p198607,0.91
p064757,0.878
p108472,0.79
p233073,0.878
p094249,0.782
p059754,0.758
p212502,0.904
p181655,0.78
p150048,0.826
p012821,0.774
p093250,0.826
p060231,0.738
p109899,0.868
p226291,0.962
p221705,0.904
p220900,0.77
p048944,0.538
p231602,0.892
p101671,0.892
p210244,0.92
p007270,0.794
p096053,0.92
p162275,0.912
p231038,0.892
p037602,0.858
p063610,0.936
p148786,0.742
p191859,0.956
p173742,0.812
p156249,0.76
p259676,0.89
p103819,0.668
p114490,0.76
p190341,0.92
p063955,0.87
p011686,0.854
p181699,0.774
p181458,0.914
p103511,0.932
p132572,0.792
p256415,0.772
p031131,0.718
p193646,0.926
p112425,0.712
p053139,0.886
p066416,0.918
p239876,0.88
p166554,0.838
p053744,0.872
p174331,0.918
p234521,0.786
p001279,0.772
p141490,0.872
p019864,0.658
p041268,0.96
p144505,0.806
p174392,0.9
p042768,0.898
p139759,0.82
p251581,0.864
p048175,0.874
p057947,0.604
p169390,0.838
p189927,0.884
p110885,0.932
p067476,0.84
p021478,0.876
p066488,0.926
p074369,0.806
p013719,0.82
p039501,0.924
p049207,0.938
p256568,0.886
p204770,0.636
p240525,0.926
p074025,0.636
p061740,0.844
p082523,0.934
p136234,0.752
p103798,0.782
p153222,0.956
p024877,0.69
p066899,0.78
p144889,0.812
p090281,0.578
p019866,0.784
p060170,0.928
p104697,0.718
p144950,0.906
p009922,0.962
p252280,0.91
p128455,0.8
p046268,0.868
p059325,0.848
p248614,0.916
p253397,0.686
p162570,0.816
p016307,0.66
p009748,0.75
p137890,0.954
p095181,0.95
p200378,0.872
p192697,0.938
p216514,0.898
p257707,0.814
p043905,0.638
p229121,0.97
p052202,0.922
p089123,0.742
p043452,0.86
p038771,0.834
p019170,0.912
p242676,0.906
p137817,0.722
p041788,0.926
p243012,0.95
p159497,0.956
p112622,0.95
p228389,0.706
p255838,0.756
p177462,0.966
p123613,0.918
p229290,0.832
p250169,0.652
p148629,0.918
p123778,0.65
p202076,0.874
p057230,0.5
p136251,0.756
p237907,0.738
p210391,0.95
p113708,0.796
p059098,0.822
p033705,0.968
p074230,0.758
p174136,0.926
p160702,0.872
p126538,0.936
p133634,0.796
p034216,0.638
p216151,0.91
p255071,0.906
p114754,0.912
p257746,0.826
p229965,0.816
p042350,0.838
p147348,0.71
p091164,0.748
p010435,0.81
p085686,0.908
p018614,0.806
p072837,0.872
p128033,0.744
p178598,0.848
p046394,0.96
p215232,0.79
p101918,0.774
p226012,0.964
p120011,0.814
p011111,0.736
p005445,0.886
p189715,0.696
p183201,0.746
p169436,0.724
p085775,0.93
p080060,0.834
p081118,0.828
p079741,0.56
p123447,0.694
p105565,0.902
p116962,0.938
p133366,0.81
p169669,0.678
p066848,0.638
p170726,0.752
p193908,0.88
p053621,0.912
p258604,0.92
p216159,0.864
p256578,0.946
p213071,0.872
p236835,0.884
p198475,0.702
p119994,0.854
p184658,0.954
p239367,0.968
p216934,0.82
p077988,0.834
p178009,0.72
p064375,0.86
p053429,0.94
p162423,0.756
p022334,0.84
p097177,0.87
p191727,0.82
p235157,0.64
p017176,0.908
p076254,0.798
p207924,0.892
p014418,0.904
p166497,0.828
p159847,0.584
p092919,0.898
p057198,0.954
p066790,0.904
p207458,0.968
p007793,0.664
p131668,0.748
p128836,0.878
p108260,0.938
p112457,0.774
p230234,0.88
p107312,0.776
p010221,0.762
p190787,0.828
p109558,0.966
p062491,0.63
p118929,0.908
p105053,0.936
p142097,0.836
p061543,0.944
p156992,0.868
p211280,0.736
p106167,0.954
p031575,0.916
p020533,0.95
p174038,0.83
p131808,0.666
p078203,0.53
p234477,0.964
p207966,0.918
p099692,0.926
p181453,0.91
p146168,0.928
p221000,0.816
p001326,0.774
p153635,0.894
p120213,0.652
p124986,0.906
p012793,0.838
p042726,0.896
p222849,0.852
p140557,0.942
p230805,0.876
p019576,0.776
p099428,0.822
p224305,0.872
p257883,0.812
p150202,0.86
p002765,0.76
p065131,0.922
p037760,0.688
p192821,0.922
p031516,0.77
p046937,0.93
p118696,0.714
p241742,0.98
p159092,0.89
p225274,0.924
p209201,0.91
p197013,0.864
p181665,0.96
p180586,0.896
p156238,0.92
p058263,0.818
p238749,0.934
p107730,0.808
p165404,0.82
p052206,0.936
p161287,0.914
p073437,0.892
p144959,0.884
p182802,0.818
p123920,0.82
p134238,0.622
p114230,0.664
p255015,0.904
p060621,0.974
p108649,0.846
p016314,0.812
p012844,0.732
p093318,0.884
p256288,0.852
p056192,0.97
p034730,0.93
p049037,0.59
p162315,0.944
p161803,0.794
p022759,0.88
p148330,0.874
p143587,0.778
p188761,0.928
p009729,0.772
p063060,0.72
p230712,0.732
p034854,0.748
p141445,0.794
p027469,0.814
p226228,0.766
p237411,0.98
p038173,0.942
p132527,0.914
p144099,0.718
p010947,0.824
p157811,0.736
p107645,0.756
p004088,0.856
p218471,0.856
p177399,0.958
p043949,0.912
p151931,0.67
p211512,0.972
p121403,0.566
p108256,0.888
p089439,0.93
p007111,0.876
p042548,0.724
p248014,0.768
p154056,0.954
p038924,0.954
p232454,0.618
p227511,0.794
p083160,0.948
p201909,0.92
p092725,0.952
p135488,0.834
p080901,0.912
p029304,0.822
p063658,0.876
p230662,0.726
p214201,0.836
p162865,0.846
p001271,0.89
p102175,0.732
p139028,0.784
p010785,0.846
p087913,0.894
p231219,0.722
p071015,0.894
p147137,0.724
p068034,0.718
p104616,0.76
p063969,0.836
p204636,0.914
p061827,0.944
p007639,0.796
p011226,0.81
p123854,0.964
p114832,0.906
p050445,0.876
p015860,0.874
p220595,0.956
p259268,0.872
p205739,0.82
p081126,0.952
p217643,0.872
p074451,0.904
p210858,0.938
p021132,0.946
p025713,0.448
p194114,0.808
p053456,0.742
p029439,0.882
p049386,0.784
p162229,0.872
p223632,0.914
p110993,0.886
p072308,0.942
p028778,0.646
p024802,0.772
p246476,0.934
p042499,0.768
p144372,0.826
p251222,0.856
p129030,0.896
p233508,0.812
p164355,0.724
p082265,0.954
p120495,0.652
p197957,0.824
p250738,0.784
p089724,0.95
p087519,0.788
p128231,0.81
p207907,0.946
p161479,0.9
p226538,0.904
p118119,0.962
p058577,0.818
p040993,0.934
p223310,0.76
p154527,0.708
p208319,0.742
p149867,0.938
p181909,0.928
p126131,0.898
p249984,0.808
p017396,0.716
p082058,0.936
p215469,0.76
p206269,0.952
p258338,0.838
p071697,0.902
p162000,0.886
p113979,0.664
p154983,0.9
p147797,0.84
p049433,0.828
p116194,0.93
p021112,0.954
p099548,0.768
p193542,0.94
p094581,0.89
p255571,0.904
p034446,0.666
p074032,0.852
p254009,0.87
p121893,0.95
p064906,0.664
p240205,0.87
p215295,0.782
p104779,0.896
p145939,0.908
p133772,0.776
p243750,0.826
p068676,0.884
p080535,0.796
p037642,0.862
p080474,0.548
p242158,0.906
p220674,0.788
p111735,0.614
p026554,0.904
p241883,0.958
p054950,0.902
p003824,0.764
p017193,0.794
p152619,0.912
p236320,0.798
p112478,0.7
p045427,0.854
p064898,0.708
p137110,0.954
p186676,0.776
p029552,0.822
p213870,0.912
p123001,0.87
p216633,0.824
p080790,0.646
p248205,0.726
p166134,0.846
p104087,0.914
p161735,0.806
p238193,0.802
p003122,0.942
p111442,0.768
p208213,0.948
p243639,0.84
p054833,0.822
p142778,0.81
p190770,0.806
p044095,0.876
p131211,0.856
p070823,0.956
p160169,0.908
p214284,0.89
p163616,0.826
p067509,0.902
p023254,0.892
p205018,0.874
p076771,0.912
p032718,0.796
p029801,0.914
p176160,0.91
p013272,0.742
p107559,0.84
p051259,0.96
p060306,0.834
p046230,0.932
p231595,0.928
p133811,0.828
p186808,0.97
p211805,0.778
p246775,0.882
p207001,0.87
p217364,0.758
p165816,0.958
p094676,0.588
p091672,0.932
p075017,0.91
p119724,0.786
p221371,0.678
p198187,0.844
p256551,0.874
p179249,0.96
p147187,0.614
p108227,0.916
p208596,0.716
p150734,0.874
p134623,0.86
p234827,0.81
p258422,0.938
p028490,0.902
p045775,0.926
p126796,0.686
p200826,0.632
p106349,0.918
p102896,0.884
p247210,0.71
p240092,0.94
p129824,0.866
p012993,0.816
p242054,0.752
p007252,0.708
p039819,0.722
p232848,0.876
p140858,0.836
p025753,0.844
p073075,0.968
p136263,0.986
p223584,0.834
p162080,0.596
p122611,0.958
p138684,0.93
p167865,0.954
p112087,0.942
p093059,0.858
p219493,0.92
p079531,0.83
p060053,0.964
p124831,0.866
p100420,0.91
p015144,0.924
p128157,0.924
p126175,0.876
p175267,0.688
p193955,0.856
p150295,0.728
p041198,0.93
p114099,0.756
p172561,0.962
p101223,0.844
p064227,0.716
p194250,0.94
p179281,0.94
p009110,0.882
p184993,0.802
p188813,0.704
p219673,0.976
p024555,0.874
p163985,0.804
p132741,0.978
p198960,0.914
p126668,0.814
p145162,0.766
p075495,0.936
p041270,0.772
p200361,0.648
p211284,0.926
p145204,0.718
p029359,0.92
p080139,0.794
p091132,0.778
p225845,0.542
p203727,0.958
p199037,0.922
p214022,0.968
p068262,0.91
p186421,0.954
p225234,0.712
p210056,0.856
p241209,0.766
p074611,0.826
p064635,0.924
p040165,0.764
p052028,0.734
p134645,0.948
p056773,0.83
p031140,0.762
p154815,0.796
p113984,0.928
p062857,0.876
p038879,0.78
p155228,0.894
p001090,0.892
p152213,0.902
p145475,0.848
p162562,0.822
p197063,0.826
p215240,0.786
p186826,0.738
p051606,0.712
p221582,0.966
p102465,0.942
p072693,0.894
p188657,0.808
p095157,0.702
p081092,0.756
p076473,0.866
p068962,0.942
p168890,0.626
p247847,0.916
p155638,0.858
p081497,0.916
p197329,0.95
p222145,0.944
p253616,0.74
p062540,0.834
p226659,0.894
p191412,0.888
p129924,0.708
p245640,0.884
p063097,0.662
p161804,0.69
p210049,0.704
p221165,0.83
p060577,0.842
p026306,0.818
p017271,0.712
p144807,0.814
p115986,0.9
p097415,0.93
p087860,0.708
p218349,0.7
p257153,0.962
p073304,0.752
p031952,0.86
p213697,0.924
p036671,0.786
p198455,0.728
p219185,0.888
p237251,0.84
p109305,0.756
p037157,0.716
p222013,0.932
p006425,0.962
p224439,0.754
p041484,0.89
p164996,0.638
p093502,0.926
p028813,0.918
p107106,0.644
p232970,0.7
p146644,0.846
p035140,0.904
p239993,0.782
p192155,0.902
p070692,0.86
p035558,0.772
p258963,0.652
p108254,0.762
p124268,0.748
p211915,0.896
p144615,0.94
p043612,0.872
p174059,0.806
p013265,0.826
p087037,0.896
p003189,0.954
p064495,0.864
p137160,0.798
p063731,0.934
p193045,0.828
p078889,0.782
p112171,0.748
p016402,0.616
p112582,0.892
p001288,0.85
p218197,0.906
p107999,0.806
p197598,0.912
p000490,0.766
p193958,0.864
p243780,0.87
p060463,0.784
p149923,0.808
p046465,0.95
p217851,0.84
p131262,0.906
p145404,0.96
p201914,0.676
p202870,0.958
p054387,0.71
p025935,0.938
p071755,0.9
p149772,0.886
p198653,0.838
p237648,0.944
p135572,0.802
p161792,0.466
p019747,0.758
p156063,0.71
p176533,0.904
p062331,0.84
p013867,0.928
p157547,0.818
p192855,0.756
p041942,0.73
p062754,0.89
p028360,0.798
p034073,0.752
p027125,0.68
p077062,0.842
p198229,0.844
p208704,0.882
p126082,0.964
p044514,0.848
p167446,0.852
p215413,0.844
p170638,0.704
p172311,0.952
p034245,0.938
p036391,0.928
p085885,0.936
p033312,0.838
p079538,0.872
p259592,0.826
p214664,0.878
p016288,0.722
p046651,0.952
p214637,0.81
p079096,0.884
p150677,0.884
p065296,0.828
p151412,0.93
p128365,0.818
p235277,0.914
p079406,0.776
p165899,0.678
p010648,0.862
p015722,0.878
p119740,0.856
p029086,0.796
p006227,0.934
p078838,0.83
p022922,0.928
p256055,0.96
p157003,0.824
p028954,0.796
p173802,0.968
p155128,0.9
p218083,0.808
p254603,0.672
p077403,0.954
p172424,0.846
p036720,0.842
p020630,0.958
p101012,0.98
p121934,0.878
p098177,0.938
p180930,0.942
p233192,0.726
p003727,0.954
p258123,0.918
p054675,0.956
p245688,0.75
p158004,0.856
p128932,0.898
p251229,0.858
p016759,0.656
p106236,0.902
p117149,0.858
p249197,0.76
p189329,0.832
p033169,0.92
p020118,0.874
p173361,0.826
p089445,0.948
p163498,0.928
p075924,0.658
p100470,0.91
p228282,0.96
p256903,0.794
p222543,0.842
p212185,0.962
p046326,0.876
p003322,0.83
p225741,0.956
p092809,0.79
p227848,0.568
p108379,0.92
p042843,0.874
p146692,0.792
p129113,0.892
p202813,0.836
p096176,0.8
p055138,0.932
p255850,0.784
p183726,0.924
p139608,0.776
p052761,0.944
p152210,0.914
p123034,0.946
p052342,0.608
p204130,0.794
p200971,0.83
p184232,0.648
p210838,0.888
p092482,0.732
p236014,0.82
p116240,0.84
p122687,0.798
p154873,0.938
p223106,0.868
p165632,0.958
p189776,0.698
p223609,0.864
p181062,0.78
p006378,0.672
p253275,0.74
p173083,0.926
p249812,0.67
p114593,0.838
p110208,0.866
p092283,0.834
p137156,0.766
p258428,0.818
p165629,0.864
p121162,0.876
p217331,0.924
p001432,0.912
p113561,0.908
p190375,0.824
p188117,0.942
p251868,0.918
p093372,0.904
p050049,0.95
p023719,0.86
p004835,0.856
p072001,0.932
p175317,0.93
p122022,0.83
p119250,0.752
p040909,0.69
p242410,0.894
p118335,0.666
p062234,0.696
p051901,0.868
p138678,0.886
p001510,0.898
p057024,0.83
p229662,0.962
p224262,0.922
p031461,0.716
p259712,0.948
p144716,0.872
p144001,0.886
p130362,0.936
p108495,0.876
p080532,0.892
p041533,0.786
p233791,0.73
p035128,0.948
p077445,0.728
p097900,0.822
p131172,0.704
p113705,0.802
p100174,0.572
p113569,0.864
p049144,0.676
p202811,0.898
p026922,0.82
p163044,0.612
p077327,0.856
p002338,0.83
p177122,0.83
p073388,0.888
p120743,0.87
p187844,0.924
p222042,0.908
p060972,0.872
p170744,0.77
p188921,0.948
p038118,0.878
p097452,0.958
p041459,0.686
p156536,0.742
p176146,0.93
p097568,0.766
p219233,0.728
p005505,0.856
p105097,0.794
p150062,0.832
p111623,0.672
p012457,0.822
p019095,0.814
p029475,0.958
p074304,0.944
p023836,0.68
p251474,0.78
p158644,0.77
p225104,0.654
p175568,0.932
p232427,0.772
p110852,0.9
p236224,0.592
p056369,0.956
p178650,0.726
p186006,0.76
p157107,0.89
p153460,0.668
p178569,0.902
p197712,0.728
p005909,0.928
p143892,0.824
p130196,0.776
p151184,0.9
p149094,0.806
p057657,0.904
p046122,0.916
p202901,0.744
p039344,0.944
p124816,0.878
p236305,0.94
p190602,0.906
p198591,0.874
p218658,0.7
p245434,0.828
p205605,0.892
p107294,0.776
p169493,0.862
p146192,0.89
p136843,0.534
p027604,0.872
p195663,0.804
p031000,0.906
p178164,0.834
p048215,0.87
p008127,0.728
p217973,0.834
p175434,0.888
p055798,0.872
p173195,0.932
p198686,0.854
p114041,0.914
p052577,0.952
p023669,0.928
p158394,0.736
p046721,0.906
p218772,0.612
p134935,0.938
p125532,0.828
p236402,0.93
p007218,0.776
p009143,0.868
p079844,0.708
p067507,0.866
p142116,0.93
p134677,0.828
p027444,0.784
p066168,0.988
p144804,0.754
p178917,0.924
p183222,0.736
p022324,0.926
p112126,0.842
p057776,0.96
p045715,0.712
p041910,0.932
p248344,0.774
p025131,0.83
p090535,0.836
p120264,0.746
p223765,0.71
p214793,0.862
p109268,0.884
p104996,0.558
p130237,0.868
p136497,0.638
p103119,0.726
p031674,0.882
p243142,0.936
p107256,0.85
p000202,0.836
p066278,0.764
p184461,0.808
p003948,0.838
p241810,0.778
p216899,0.754
p179729,0.922
p237709,0.876
p259249,0.82
p209740,0.88
p014723,0.774
p024559,0.924
p138320,0.956
p257567,0.936
p165216,0.832
p176897,0.69
p057804,0.938
p085204,0.84
p005797,0.75
p017477,0.72
